user_id,track_id,weight
china_u000,china_opencpop_0030,0.7991145967036886
china_u000,china_opencpop_0029,1.3955909977397356
china_u000,china_opencpop_0008,0.9664186271127749
china_u000,china_opencpop_0003,1.7304291408273302
china_u000,china_opencpop_0036,1.3290870600547704
china_u000,china_opencpop_0002,2.0113698881997695
china_u000,china_opencpop_0017,1.7829573009538795
china_u000,china_opencpop_0011,1.1138324563840207
china_u000,china_opencpop_0016,2.0106481574067216
china_u000,china_opencpop_0033,1.963218516681983
china_u000,china_opencpop_0034,1.2434002038270509
china_u000,china_opencpop_0021,1.072365979279671
china_u000,china_opencpop_0025,1.7523047443568327
china_u000,china_opencpop_0020,0.8160730342260594
china_u000,china_opencpop_0038,0.9198416492695617
china_u000,china_opencpop_0041,0.5876999153204844
china_u000,china_opencpop_0042,1.9324445511911885
china_u000,china_opencpop_0018,1.7218677276212553
china_u000,china_opencpop_0019,1.7914102781304277
china_u000,china_opencpop_0024,1.9217575785128944
china_u000,china_opencpop_0006,1.3666297128036362
china_u000,china_opencpop_0027,1.5560785630187417
china_u000,china_opencpop_0026,0.816149821770209
china_u000,china_opencpop_0005,0.772564376849554
china_u000,italy_0046,1.3523439984171368
china_u000,italy_0009,1.0859798782932288
china_u000,italy_0030,1.213068743749605
china_u000,modern_english_pop_0116,1.4827484575116345
china_u000,modern_english_pop_0043,1.3068697320007976
china_u000,modern_english_pop_0107,1.1973321908882943
china_u000,modern_english_pop_0061,1.2049296670063083
china_u000,modern_english_pop_0017,0.8603326323845265
china_u000,modern_english_pop_0087,0.4916040766667182
china_u000,modern_english_pop_0085,1.0395684754636891
china_u000,modern_english_pop_0079,0.7396893083063644
china_u001,china_opencpop_0016,1.1027751766598755
china_u001,china_opencpop_0019,1.5741537564247705
china_u001,china_opencpop_0036,0.8799330505701746
china_u001,china_opencpop_0018,2.0526596400593475
china_u001,china_opencpop_0015,1.8834461889657372
china_u001,china_opencpop_0041,1.8160735990153658
china_u001,china_opencpop_0004,1.3203604936120539
china_u001,china_opencpop_0024,1.6571077502117144
china_u001,china_opencpop_0001,1.5825689963744687
china_u001,china_opencpop_0009,1.6959853876820645
china_u001,china_opencpop_0027,0.7206664539663086
china_u001,china_opencpop_0047,1.2922677687443014
china_u001,china_opencpop_0038,0.6467844499117644
china_u001,china_opencpop_0031,1.427134163196795
china_u001,china_opencpop_0044,1.1440105912740546
china_u001,china_opencpop_0008,0.8243042257939308
china_u001,china_opencpop_0021,0.7533701193214015
china_u001,china_opencpop_0010,1.5886868870065531
china_u001,china_opencpop_0020,0.8692728707261285
china_u001,china_opencpop_0032,2.170832204199975
china_u001,china_opencpop_0028,1.5773304659831813
china_u001,china_opencpop_0000,1.173350412822594
china_u001,china_opencpop_0006,1.5943292228054438
china_u001,china_opencpop_0023,0.6143366775262282
china_u001,great_britain_0019,1.7440549378759513
china_u001,great_britain_0100,1.1011096398729152
china_u001,great_britain_0024,1.5066925567878864
china_u001,great_britain_0073,0.561685499895292
china_u001,great_britain_0007,1.1069887466315165
china_u001,great_britain_0013,1.1124544423786034
china_u001,great_britain_0022,1.7160657142162268
china_u001,great_britain_0027,1.2218328707077017
china_u001,india_saraga_0074,1.0892106914268878
china_u001,india_saraga_0047,0.8104171451740564
china_u001,india_saraga_0079,0.8976181464124454
china_u001,india_saraga_0078,1.1529077433365762
china_u001,india_saraga_0082,1.042530471411813
china_u001,india_saraga_0102,0.47917630783844606
china_u001,india_saraga_0029,1.565494097662383
china_u001,india_saraga_0026,1.659817041983685
china_u002,china_opencpop_0035,2.008669359415463
china_u002,china_opencpop_0012,0.8394154461772523
china_u002,china_opencpop_0045,0.8842378315720999
china_u002,china_opencpop_0042,1.608935315373455
china_u002,china_opencpop_0036,2.083619520444626
china_u002,china_opencpop_0014,0.9138497983576388
china_u002,china_opencpop_0008,1.1103083357526635
china_u002,china_opencpop_0027,1.9160233459660312
china_u002,china_opencpop_0029,2.2514005849551686
china_u002,china_opencpop_0003,1.4387785461990406
